State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Gujarat,AHMADABAD,1999,Kharif,Jowar,64200.0,86900.0
Gujarat,AHMADABAD,1999,Kharif,Maize,2400.0,3100.0
Gujarat,AHMADABAD,1999,Kharif,Moong(Green Gram),2400.0,1300.0
Gujarat,AHMADABAD,1999,Kharif,Moth,800.0,100.0
Gujarat,AHMADABAD,1999,Kharif,Other Cereals & Millets,400.0,100.0
Gujarat,AHMADABAD,1999,Kharif,Other Kharif pulses,200.0,400.0
Gujarat,AHMADABAD,1999,Kharif,Rice,75100.0,78900.0
Gujarat,AHMADABAD,1999,Kharif,Sesamum,8000.0,3800.0
Gujarat,AHMADABAD,1999,Kharif,Small millets,400.0,100.0
Gujarat,AHMADABAD,1999,Kharif,Urad,1400.0,300.0
Gujarat,AHMADABAD,1999,Rabi,Gram,11700.0,4500.0
Gujarat,AHMADABAD,1999,Rabi,Jowar,2800.0,2500.0
Gujarat,AHMADABAD,1999,Rabi,Rapeseed &Mustard,8100.0,7700.0
Gujarat,AHMADABAD,1999,Rabi,Wheat,84000.0,114800.0
Gujarat,AHMADABAD,1999,Summer,Bajra,11000.0,23400.0
Gujarat,AHMADABAD,1999,Summer,Groundnut,400.0,700.0
Gujarat,AHMADABAD,1999,Whole Year,Banana,100.0,8800.0
Gujarat,AHMADABAD,1999,Whole Year,Dry chillies,200.0,200.0
Gujarat,AHMADABAD,1999,Whole Year,Potato,2500.0,55500.0
Gujarat,AHMADABAD,1999,Whole Year,Sugarcane,600.0,39000.0
Gujarat,AHMADABAD,1999,Whole Year,Tobacco,800.0,1500.0
Gujarat,AHMADABAD,2000,Kharif,Arhar/Tur,4600.0,1500.0
Gujarat,AHMADABAD,2000,Kharif,Bajra,36300.0,28400.0
Gujarat,AHMADABAD,2000,Kharif,Castor seed,30200.0,31400.0
Gujarat,AHMADABAD,2000,Kharif,Cotton(lint),168000.0,92800.0
Gujarat,AHMADABAD,2000,Kharif,Groundnut,700.0,200.0
Gujarat,AHMADABAD,2000,Kharif,Jowar,9600.0,6100.0
Gujarat,AHMADABAD,2000,Kharif,Maize,500.0,400.0
Gujarat,AHMADABAD,2000,Kharif,Moong(Green Gram),2300.0,1200.0
Gujarat,AHMADABAD,2000,Kharif,Moth,900.0,100.0
Gujarat,AHMADABAD,2000,Kharif,Other Kharif pulses,400.0,100.0
Gujarat,AHMADABAD,2000,Kharif,Rice,84100.0,37500.0
Gujarat,AHMADABAD,2000,Kharif,Sesamum,6400.0,1000.0
Gujarat,AHMADABAD,2000,Kharif,Urad,800.0,200.0
Gujarat,AHMADABAD,2000,Rabi,Gram,2000.0,400.0
Gujarat,AHMADABAD,2000,Rabi,Jowar,300.0,100.0
Gujarat,AHMADABAD,2000,Rabi,Rapeseed &Mustard,1100.0,1300.0
Gujarat,AHMADABAD,2000,Rabi,Wheat,48700.0,78500.0
Gujarat,AHMADABAD,2000,Summer,Bajra,9100.0,20600.0
Gujarat,AHMADABAD,2000,Summer,Groundnut,100.0,200.0
Gujarat,AHMADABAD,2000,Whole Year,Banana,200.0,8000.0
Gujarat,AHMADABAD,2000,Whole Year,Guar seed,3300.0,700.0
Gujarat,AHMADABAD,2000,Whole Year,Potato,2000.0,41200.0
Gujarat,AHMADABAD,2000,Whole Year,Sugarcane,800.0,59000.0
Gujarat,AHMADABAD,2000,Whole Year,Tobacco,1000.0,1700.0
Gujarat,AHMADABAD,2001,Kharif,Arhar/Tur,2800.0,1800.0
Gujarat,AHMADABAD,2001,Kharif,Bajra,33500.0,37800.0
Gujarat,AHMADABAD,2001,Kharif,Castor seed,14900.0,16800.0
Gujarat,AHMADABAD,2001,Kharif,Cotton(lint),182600.0,104500.0
Gujarat,AHMADABAD,2001,Kharif,Groundnut,1300.0,1800.0
Gujarat,AHMADABAD,2001,Kharif,Maize,1500.0,3100.0
Gujarat,AHMADABAD,2001,Kharif,Moong(Green Gram),2500.0,1200.0
Gujarat,AHMADABAD,2001,Kharif,Moth,800.0,300.0
Gujarat,AHMADABAD,2001,Kharif,Other Kharif pulses,800.0,400.0
Gujarat,AHMADABAD,2001,Kharif,Rice,82000.0,144300.0
Gujarat,AHMADABAD,2001,Kharif,Sesamum,4100.0,2300.0
Gujarat,AHMADABAD,2001,Kharif,Urad,800.0,500.0
Gujarat,AHMADABAD,2001,Rabi,Gram,12700.0,4200.0
Gujarat,AHMADABAD,2001,Rabi,Jowar,100.0,100.0
Gujarat,AHMADABAD,2001,Rabi,Rapeseed &Mustard,2000.0,1900.0
Gujarat,AHMADABAD,2001,Rabi,Wheat,81000.0,103500.0
Gujarat,AHMADABAD,2001,Summer,Bajra,7900.0,16600.0
Gujarat,AHMADABAD,2001,Summer,Groundnut,100.0,100.0
Gujarat,AHMADABAD,2001,Whole Year,Dry chillies,100.0,100.0
Gujarat,AHMADABAD,2001,Whole Year,Guar seed,3500.0,1500.0
Gujarat,AHMADABAD,2001,Whole Year,Onion,100.0,3900.0
Gujarat,AHMADABAD,2001,Whole Year,Potato,2100.0,45700.0
Gujarat,AHMADABAD,2001,Whole Year,Sugarcane,500.0,38000.0
Gujarat,AHMADABAD,2001,Whole Year,Tobacco,1000.0,1800.0
Gujarat,AHMADABAD,2002,Kharif,Arhar/Tur,3100.0,1900.0
Gujarat,AHMADABAD,2002,Kharif,Bajra,38200.0,39100.0
Gujarat,AHMADABAD,2002,Kharif,Castor seed,10400.0,8900.0
Gujarat,AMRELI,1997,Whole Year,Cotton(lint),79700.0,228200.0
Gujarat,AMRELI,1997,Whole Year,Garlic,1300.0,8800.0
Gujarat,AMRELI,1997,Whole Year,Maize,4700.0,7700.0
Gujarat,AMRELI,1997,Whole Year,Onion,1700.0,59900.0
Gujarat,AMRELI,1997,Whole Year,Pulses total,6700.0,36.0
Gujarat,AMRELI,1997,Whole Year,Sesamum,32100.0,15800.0
Gujarat,AMRELI,1997,Whole Year,Sugarcane,5800.0,427000.0
Gujarat,AMRELI,1998,Kharif,Arhar/Tur,1300.0,1200.0
Gujarat,AMRELI,1998,Kharif,Bajra,48600.0,94700.0
Gujarat,AMRELI,1998,Kharif,Castor seed,1400.0,3800.0
Gujarat,AMRELI,1998,Kharif,Cotton(lint),90100.0,371900.0
Gujarat,AMRELI,1998,Kharif,Groundnut,275500.0,312800.0
Gujarat,AMRELI,1998,Kharif,Jowar,20300.0,3400.0
Gujarat,AMRELI,1998,Kharif,Maize,4000.0,6900.0
Gujarat,AMRELI,1998,Kharif,Moong(Green Gram),3000.0,1700.0
Gujarat,AMRELI,1998,Kharif,Moth,500.0,100.0
Gujarat,AMRELI,1998,Kharif,Rice,100.0,100.0
Gujarat,AMRELI,1998,Kharif,Sesamum,32000.0,16200.0
Gujarat,AMRELI,1998,Kharif,Urad,2100.0,1400.0
Gujarat,AMRELI,1998,Rabi,Gram,3000.0,1700.0
Gujarat,AMRELI,1998,Rabi,Jowar,400.0,300.0
Gujarat,AMRELI,1998,Rabi,Rapeseed &Mustard,1400.0,1900.0
Gujarat,AMRELI,1998,Rabi,Wheat,25600.0,74800.0
Gujarat,AMRELI,1998,Summer,Bajra,300.0,800.0
Gujarat,AMRELI,1998,Summer,Groundnut,4200.0,6200.0
Gujarat,AMRELI,1998,Whole Year,Dry chillies,300.0,300.0
Gujarat,AMRELI,1998,Whole Year,Garlic,1600.0,11400.0
Gujarat,AMRELI,1998,Whole Year,Oilseeds total,314500.0,340900.0
Gujarat,AMRELI,1998,Whole Year,Onion,2600.0,76000.0
Gujarat,AMRELI,1998,Whole Year,Pulses total,9900.0,6100.0
Gujarat,AMRELI,1998,Whole Year,Sugarcane,5200.0,492000.0
Gujarat,AMRELI,1999,Kharif,Arhar/Tur,1000.0,800.0
Gujarat,AMRELI,1999,Kharif,Bajra,44800.0,47400.0
Gujarat,AMRELI,1999,Kharif,Castor seed,2100.0,3900.0
Gujarat,AMRELI,1999,Kharif,Cotton(lint),93500.0,124500.0
Gujarat,AMRELI,1999,Kharif,Groundnut,271600.0,84100.0
Gujarat,AMRELI,1999,Kharif,Jowar,7400.0,400.0
Gujarat,AMRELI,1999,Kharif,Maize,2900.0,3800.0
Gujarat,AMRELI,1999,Kharif,Moong(Green Gram),3000.0,700.0
Gujarat,AMRELI,1999,Kharif,Moth,500.0,0.0
Gujarat,AMRELI,1999,Kharif,Rice,100.0,100.0
Gujarat,AMRELI,1999,Kharif,Sesamum,33900.0,7200.0
Gujarat,AMRELI,1999,Kharif,Urad,2000.0,600.0
Gujarat,AMRELI,1999,Rabi,Gram,1900.0,900.0
Gujarat,AMRELI,1999,Rabi,Jowar,900.0,200.0
Gujarat,AMRELI,1999,Rabi,Rapeseed &Mustard,900.0,800.0
Gujarat,AMRELI,1999,Rabi,Wheat,7800.0,16700.0
Gujarat,AMRELI,1999,Summer,Bajra,200.0,300.0
Gujarat,AMRELI,1999,Summer,Groundnut,10000.0,500.0
Gujarat,AMRELI,1999,Whole Year,Dry chillies,200.0,100.0
Gujarat,AMRELI,1999,Whole Year,Garlic,800.0,3500.0
Gujarat,AMRELI,1999,Whole Year,Onion,600.0,13100.0
Gujarat,AMRELI,1999,Whole Year,Sugarcane,6000.0,416000.0
Gujarat,AMRELI,2000,Kharif,Arhar/Tur,1000.0,400.0
Gujarat,AMRELI,2000,Kharif,Bajra,41400.0,30000.0
Gujarat,AMRELI,2000,Kharif,Castor seed,5000.0,7000.0
Gujarat,AMRELI,2000,Kharif,Cotton(lint),73100.0,58700.0
Gujarat,AMRELI,2000,Kharif,Groundnut,247600.0,42100.0
Gujarat,AMRELI,2000,Kharif,Jowar,18300.0,500.0
Gujarat,AMRELI,2000,Kharif,Maize,5000.0,3800.0
Gujarat,AMRELI,2000,Kharif,Moong(Green Gram),2900.0,800.0
Gujarat,AMRELI,2000,Kharif,Other Kharif pulses,600.0,100.0
Gujarat,AMRELI,2000,Kharif,Sesamum,45900.0,7800.0
Gujarat,AMRELI,2000,Kharif,Urad,3000.0,1000.0
Gujarat,AMRELI,2000,Rabi,Rapeseed &Mustard,100.0,100.0
Gujarat,AMRELI,2000,Rabi,Wheat,2600.0,5900.0
Gujarat,AMRELI,2000,Summer,Bajra,100.0,300.0
Gujarat,AMRELI,2000,Summer,Groundnut,200.0,200.0
Gujarat,AMRELI,2000,Whole Year,Dry chillies,200.0,100.0
Gujarat,AMRELI,2000,Whole Year,Garlic,100.0,200.0
Gujarat,AMRELI,2000,Whole Year,Guar seed,1000.0,200.0
Gujarat,AMRELI,2000,Whole Year,Onion,100.0,2100.0
Gujarat,AMRELI,2000,Whole Year,Sugarcane,400.0,11000.0
Gujarat,AMRELI,2001,Kharif,Arhar/Tur,1000.0,600.0
Gujarat,AMRELI,2001,Kharif,Bajra,40900.0,77700.0
Gujarat,AMRELI,2001,Kharif,Castor seed,3800.0,6800.0
Gujarat,AMRELI,2001,Kharif,Cotton(lint),84300.0,83000.0
Gujarat,ANAND,2004,Summer,Bajra,25100.0,55600.0
Gujarat,ANAND,2004,Summer,Groundnut,300.0,400.0
Gujarat,ANAND,2004,Summer,Rice,500.0,1400.0
Gujarat,ANAND,2004,Whole Year,Banana,11200.0,590500.0
Gujarat,ANAND,2004,Whole Year,Dry chillies,1400.0,1700.0
Gujarat,ANAND,2004,Whole Year,Garlic,500.0,2400.0
Gujarat,ANAND,2004,Whole Year,Onion,200.0,4700.0
Gujarat,ANAND,2004,Whole Year,Potato,3300.0,68000.0
Gujarat,ANAND,2004,Whole Year,Tobacco,21800.0,44900.0
Gujarat,ANAND,2005,Kharif,Arhar/Tur,1100.0,1100.0
Gujarat,ANAND,2005,Kharif,Bajra,28500.0,28300.0
Gujarat,ANAND,2005,Kharif,Castor seed,2700.0,5300.0
Gujarat,ANAND,2005,Kharif,Cotton(lint),3400.0,12800.0
Gujarat,ANAND,2005,Kharif,Moong(Green Gram),200.0,100.0
Gujarat,ANAND,2005,Kharif,Rice,82300.0,178500.0
Gujarat,ANAND,2005,Kharif,Sesamum,1200.0,400.0
Gujarat,ANAND,2005,Rabi,Gram,2300.0,1500.0
Gujarat,ANAND,2005,Rabi,Other  Rabi pulses,300.0,300.0
Gujarat,ANAND,2005,Rabi,Other Cereals & Millets,200.0,200.0
Gujarat,ANAND,2005,Rabi,Rapeseed &Mustard,3000.0,4700.0
Gujarat,ANAND,2005,Rabi,Wheat,56000.0,121600.0
Gujarat,ANAND,2005,Summer,Bajra,23000.0,53000.0
Gujarat,ANAND,2005,Summer,Groundnut,400.0,700.0
Gujarat,ANAND,2005,Summer,Rice,9100.0,27100.0
Gujarat,ANAND,2005,Whole Year,Banana,8900.0,645800.0
Gujarat,ANAND,2005,Whole Year,Dry chillies,1500.0,1500.0
Gujarat,ANAND,2005,Whole Year,Garlic,200.0,1300.0
Gujarat,ANAND,2005,Whole Year,Onion,200.0,4900.0
Gujarat,ANAND,2005,Whole Year,Potato,4600.0,95500.0
Gujarat,ANAND,2005,Whole Year,Tobacco,22800.0,42600.0
Gujarat,ANAND,2006,Kharif,Arhar/Tur,900.0,700.0
Gujarat,ANAND,2006,Kharif,Bajra,29700.0,30000.0
Gujarat,ANAND,2006,Kharif,Castor seed,1500.0,2600.0
Gujarat,ANAND,2006,Kharif,Cotton(lint),3600.0,10900.0
Gujarat,ANAND,2006,Kharif,Moong(Green Gram),300.0,100.0
Gujarat,ANAND,2006,Kharif,Rice,72400.0,125200.0
Gujarat,ANAND,2006,Kharif,Sesamum,1000.0,200.0
Gujarat,ANAND,2006,Rabi,Gram,2700.0,1700.0
Gujarat,ANAND,2006,Rabi,Other  Rabi pulses,300.0,200.0
Gujarat,ANAND,2006,Rabi,Other Cereals & Millets,200.0,200.0
Gujarat,ANAND,2006,Rabi,Rapeseed &Mustard,2800.0,3400.0
Gujarat,ANAND,2006,Rabi,Wheat,56800.0,89400.0
Gujarat,ANAND,2006,Summer,Bajra,20500.0,51000.0
Gujarat,ANAND,2006,Summer,Groundnut,700.0,1200.0
Gujarat,ANAND,2006,Summer,Rice,6100.0,16500.0
Gujarat,ANAND,2006,Whole Year,Banana,8400.0,675100.0
Gujarat,ANAND,2006,Whole Year,Dry chillies,1700.0,1700.0
Gujarat,ANAND,2006,Whole Year,Garlic,300.0,1500.0
Gujarat,ANAND,2006,Whole Year,Onion,300.0,5400.0
Gujarat,ANAND,2006,Whole Year,Potato,4700.0,96900.0
Gujarat,ANAND,2006,Whole Year,Tobacco,22200.0,39400.0
Gujarat,ANAND,2007,Kharif,Arhar/Tur,1000.0,1100.0
Gujarat,ANAND,2007,Kharif,Bajra,30900.0,43900.0
Gujarat,ANAND,2007,Kharif,Castor seed,1800.0,3500.0
Gujarat,ANAND,2007,Kharif,Cotton(lint),3700.0,14300.0
Gujarat,ANAND,2007,Kharif,Groundnut,100.0,100.0
Gujarat,ANAND,2007,Kharif,Maize,100.0,100.0
Gujarat,ANAND,2007,Kharif,Moong(Green Gram),400.0,200.0
Gujarat,ANAND,2007,Kharif,Moth,100.0,100.0
Gujarat,ANAND,2007,Kharif,Rice,86100.0,200300.0
Gujarat,ANAND,2007,Kharif,Sesamum,1100.0,400.0
Gujarat,ANAND,2007,Kharif,Urad,100.0,100.0
Gujarat,ANAND,2007,Rabi,Gram,3100.0,1600.0
Gujarat,ANAND,2007,Rabi,Jowar,100.0,100.0
Gujarat,ANAND,2007,Rabi,Other  Rabi pulses,300.0,300.0
Gujarat,ANAND,2007,Rabi,Rapeseed &Mustard,2400.0,3900.0
Gujarat,ANAND,2007,Rabi,Wheat,54500.0,132300.0
Gujarat,ANAND,2007,Summer,Bajra,21800.0,60000.0
Gujarat,BANAS KANTHA,1998,Whole Year,Pulses total,46200.0,17700.0
Gujarat,BANAS KANTHA,1998,Whole Year,Sugarcane,100.0,5000.0
Gujarat,BANAS KANTHA,1998,Whole Year,Tobacco,3600.0,8700.0
Gujarat,BANAS KANTHA,1999,Kharif,Arhar/Tur,4100.0,3300.0
Gujarat,BANAS KANTHA,1999,Kharif,Bajra,162000.0,19200.0
Gujarat,BANAS KANTHA,1999,Kharif,Castor seed,81100.0,184200.0
Gujarat,BANAS KANTHA,1999,Kharif,Cotton(lint),17700.0,11400.0
Gujarat,BANAS KANTHA,1999,Kharif,Groundnut,3400.0,1200.0
Gujarat,BANAS KANTHA,1999,Kharif,Jowar,1200.0,1600.0
Gujarat,BANAS KANTHA,1999,Kharif,Maize,6700.0,10000.0
Gujarat,BANAS KANTHA,1999,Kharif,Moong(Green Gram),13400.0,200.0
Gujarat,BANAS KANTHA,1999,Kharif,Moth,6100.0,0.0
Gujarat,BANAS KANTHA,1999,Kharif,Other Cereals & Millets,1700.0,400.0
Gujarat,BANAS KANTHA,1999,Kharif,Other Kharif pulses,4100.0,900.0
Gujarat,BANAS KANTHA,1999,Kharif,Sesamum,4000.0,100.0
Gujarat,BANAS KANTHA,1999,Kharif,Small millets,1700.0,400.0
Gujarat,BANAS KANTHA,1999,Kharif,Urad,1700.0,400.0
Gujarat,BANAS KANTHA,1999,Rabi,Gram,600.0,300.0
Gujarat,BANAS KANTHA,1999,Rabi,Rapeseed &Mustard,162300.0,145000.0
Gujarat,BANAS KANTHA,1999,Rabi,Wheat,49700.0,109600.0
Gujarat,BANAS KANTHA,1999,Summer,Bajra,67900.0,118400.0
Gujarat,BANAS KANTHA,1999,Summer,Groundnut,1000.0,1800.0
Gujarat,BANAS KANTHA,1999,Whole Year,Dry chillies,1500.0,1700.0
Gujarat,BANAS KANTHA,1999,Whole Year,Garlic,100.0,200.0
Gujarat,BANAS KANTHA,1999,Whole Year,Onion,100.0,3400.0
Gujarat,BANAS KANTHA,1999,Whole Year,Potato,7900.0,232800.0
Gujarat,BANAS KANTHA,1999,Whole Year,Sugarcane,100.0,5000.0
Gujarat,BANAS KANTHA,1999,Whole Year,Tobacco,3900.0,10300.0
Gujarat,BANAS KANTHA,2000,Kharif,Arhar/Tur,4400.0,1400.0
Gujarat,BANAS KANTHA,2000,Kharif,Bajra,199000.0,53600.0
Gujarat,BANAS KANTHA,2000,Kharif,Castor seed,126100.0,244200.0
Gujarat,BANAS KANTHA,2000,Kharif,Cotton(lint),22800.0,15500.0
Gujarat,BANAS KANTHA,2000,Kharif,Groundnut,1600.0,600.0
Gujarat,BANAS KANTHA,2000,Kharif,Jowar,2200.0,300.0
Gujarat,BANAS KANTHA,2000,Kharif,Maize,6200.0,9400.0
Gujarat,BANAS KANTHA,2000,Kharif,Moong(Green Gram),23700.0,4000.0
Gujarat,BANAS KANTHA,2000,Kharif,Moth,11800.0,1700.0
Gujarat,BANAS KANTHA,2000,Kharif,Other Cereals & Millets,1700.0,300.0
Gujarat,BANAS KANTHA,2000,Kharif,Other Kharif pulses,8700.0,2000.0
Gujarat,BANAS KANTHA,2000,Kharif,Sesamum,17800.0,4500.0
Gujarat,BANAS KANTHA,2000,Kharif,Small millets,1700.0,300.0
Gujarat,BANAS KANTHA,2000,Kharif,Urad,1100.0,300.0
Gujarat,BANAS KANTHA,2000,Rabi,Gram,400.0,200.0
Gujarat,BANAS KANTHA,2000,Rabi,Rapeseed &Mustard,105800.0,124000.0
Gujarat,BANAS KANTHA,2000,Rabi,Wheat,54700.0,138000.0
Gujarat,BANAS KANTHA,2000,Summer,Bajra,59400.0,111600.0
Gujarat,BANAS KANTHA,2000,Summer,Groundnut,400.0,800.0
Gujarat,BANAS KANTHA,2000,Whole Year,Dry chillies,1100.0,1300.0
Gujarat,BANAS KANTHA,2000,Whole Year,Garlic,100.0,300.0
Gujarat,BANAS KANTHA,2000,Whole Year,Guar seed,114000.0,25100.0
Gujarat,BANAS KANTHA,2000,Whole Year,Onion,300.0,5600.0
Gujarat,BANAS KANTHA,2000,Whole Year,Potato,15300.0,396400.0
Gujarat,BANAS KANTHA,2000,Whole Year,Sugarcane,100.0,3000.0
Gujarat,BANAS KANTHA,2000,Whole Year,Tobacco,3000.0,5100.0
Gujarat,BANAS KANTHA,2001,Kharif,Arhar/Tur,3500.0,2200.0
Gujarat,BANAS KANTHA,2001,Kharif,Bajra,152700.0,103500.0
Gujarat,BANAS KANTHA,2001,Kharif,Castor seed,62200.0,147100.0
Gujarat,BANAS KANTHA,2001,Kharif,Cotton(lint),19100.0,17700.0
Gujarat,BANAS KANTHA,2001,Kharif,Groundnut,1800.0,2600.0
Gujarat,BANAS KANTHA,2001,Kharif,Jowar,27800.0,20900.0
Gujarat,BANAS KANTHA,2001,Kharif,Maize,9800.0,30600.0
Gujarat,BANAS KANTHA,2001,Kharif,Moong(Green Gram),28700.0,12800.0
Gujarat,BANAS KANTHA,2001,Kharif,Moth,12800.0,6000.0
Gujarat,BANAS KANTHA,2001,Kharif,Other Kharif pulses,5500.0,2700.0
Gujarat,BANAS KANTHA,2001,Kharif,Sesamum,27900.0,8000.0
Gujarat,BANAS KANTHA,2001,Kharif,Small millets,1200.0,300.0
Gujarat,BANAS KANTHA,2001,Kharif,Urad,3600.0,2000.0
Gujarat,BANAS KANTHA,2001,Rabi,Gram,800.0,400.0
Gujarat,BANAS KANTHA,2001,Rabi,Other  Rabi pulses,200.0,100.0
Gujarat,BANAS KANTHA,2001,Rabi,Rapeseed &Mustard,159400.0,193300.0
Gujarat,BANAS KANTHA,2001,Rabi,Wheat,71900.0,194200.0
Gujarat,BANAS KANTHA,2001,Summer,Bajra,64600.0,105500.0
Gujarat,BHARUCH,1997,Whole Year,Maize,3600.0,6000.0
Gujarat,BHARUCH,1997,Whole Year,Pulses total,134000.0,706.0
Gujarat,BHARUCH,1997,Whole Year,Rice,25100.0,24600.0
Gujarat,BHARUCH,1997,Whole Year,Sesamum,3600.0,200.0
Gujarat,BHARUCH,1997,Whole Year,Sugarcane,12400.0,759000.0
Gujarat,BHARUCH,1997,Whole Year,Tobacco,100.0,100.0
Gujarat,BHARUCH,1998,Kharif,Arhar/Tur,92800.0,58600.0
Gujarat,BHARUCH,1998,Kharif,Bajra,3500.0,3500.0
Gujarat,BHARUCH,1998,Kharif,Castor seed,1100.0,2900.0
Gujarat,BHARUCH,1998,Kharif,Cotton(lint),140900.0,285700.0
Gujarat,BHARUCH,1998,Kharif,Groundnut,1900.0,2500.0
Gujarat,BHARUCH,1998,Kharif,Jowar,16700.0,25100.0
Gujarat,BHARUCH,1998,Kharif,Maize,4100.0,7100.0
Gujarat,BHARUCH,1998,Kharif,Moong(Green Gram),2300.0,1700.0
Gujarat,BHARUCH,1998,Kharif,Moth,600.0,200.0
Gujarat,BHARUCH,1998,Kharif,Rice,21100.0,25200.0
Gujarat,BHARUCH,1998,Kharif,Sesamum,3200.0,1200.0
Gujarat,BHARUCH,1998,Kharif,Urad,5600.0,4000.0
Gujarat,BHARUCH,1998,Rabi,Gram,3300.0,1700.0
Gujarat,BHARUCH,1998,Rabi,Jowar,28900.0,23700.0
Gujarat,BHARUCH,1998,Rabi,Other  Rabi pulses,300.0,200.0
Gujarat,BHARUCH,1998,Rabi,Rapeseed &Mustard,200.0,300.0
Gujarat,BHARUCH,1998,Rabi,Wheat,22800.0,19500.0
Gujarat,BHARUCH,1998,Summer,Bajra,500.0,1100.0
Gujarat,BHARUCH,1998,Summer,Groundnut,3300.0,3100.0
Gujarat,BHARUCH,1998,Whole Year,Banana,4000.0,244600.0
Gujarat,BHARUCH,1998,Whole Year,Dry chillies,600.0,500.0
Gujarat,BHARUCH,1998,Whole Year,Oilseeds total,9700.0,10000.0
Gujarat,BHARUCH,1998,Whole Year,Onion,100.0,2600.0
Gujarat,BHARUCH,1998,Whole Year,Pulses total,104900.0,66400.0
Gujarat,BHARUCH,1998,Whole Year,Sugarcane,22000.0,1123000.0
Gujarat,BHARUCH,1998,Whole Year,Tobacco,100.0,100.0
Gujarat,BHARUCH,1999,Kharif,Arhar/Tur,100300.0,66400.0
Gujarat,BHARUCH,1999,Kharif,Bajra,2400.0,1500.0
Gujarat,BHARUCH,1999,Kharif,Castor seed,1600.0,3100.0
Gujarat,BHARUCH,1999,Kharif,Cotton(lint),135400.0,253000.0
Gujarat,BHARUCH,1999,Kharif,Groundnut,1100.0,400.0
Gujarat,BHARUCH,1999,Kharif,Jowar,12600.0,16800.0
Gujarat,BHARUCH,1999,Kharif,Maize,11000.0,14200.0
Gujarat,BHARUCH,1999,Kharif,Moong(Green Gram),1500.0,300.0
Gujarat,BHARUCH,1999,Kharif,Moth,300.0,0.0
Gujarat,BHARUCH,1999,Kharif,Other Cereals & Millets,400.0,100.0
Gujarat,BHARUCH,1999,Kharif,Other Kharif pulses,200.0,0.0
Gujarat,BHARUCH,1999,Kharif,Rice,27200.0,23700.0
Gujarat,BHARUCH,1999,Kharif,Sesamum,2900.0,900.0
Gujarat,BHARUCH,1999,Kharif,Small millets,400.0,100.0
Gujarat,BHARUCH,1999,Kharif,Urad,7600.0,3700.0
Gujarat,BHARUCH,1999,Rabi,Gram,2300.0,1200.0
Gujarat,BHARUCH,1999,Rabi,Jowar,26100.0,28800.0
Gujarat,BHARUCH,1999,Rabi,Other  Rabi pulses,300.0,200.0
Gujarat,BHARUCH,1999,Rabi,Rapeseed &Mustard,100.0,100.0
Gujarat,BHARUCH,1999,Rabi,Wheat,9700.0,12900.0
Gujarat,BHARUCH,1999,Summer,Bajra,500.0,1000.0
Gujarat,BHARUCH,1999,Summer,Groundnut,2600.0,5100.0
Gujarat,BHARUCH,1999,Whole Year,Banana,3700.0,240200.0
Gujarat,BHARUCH,1999,Whole Year,Dry chillies,100.0,100.0
Gujarat,BHARUCH,1999,Whole Year,Onion,100.0,1800.0
Gujarat,BHARUCH,1999,Whole Year,Sugarcane,27900.0,2015000.0
Gujarat,BHARUCH,2000,Kharif,Arhar/Tur,93000.0,27400.0
Gujarat,BHARUCH,2000,Kharif,Bajra,3600.0,2300.0
Gujarat,BHARUCH,2000,Kharif,Castor seed,2000.0,2700.0
Gujarat,BHARUCH,2000,Kharif,Cotton(lint),157400.0,148000.0
Gujarat,BHARUCH,2000,Kharif,Groundnut,900.0,300.0
Gujarat,BHARUCH,2000,Kharif,Jowar,14600.0,12400.0
Gujarat,BHARUCH,2000,Kharif,Maize,7000.0,5300.0
Gujarat,BHARUCH,2000,Kharif,Moong(Green Gram),2000.0,600.0
Gujarat,BHARUCH,2000,Kharif,Other Kharif pulses,600.0,300.0
Gujarat,BHARUCH,2000,Kharif,Rice,27900.0,17600.0
Gujarat,DANG,1999,Kharif,Other Cereals & Millets,5200.0,1300.0
Gujarat,DANG,1999,Kharif,Other Kharif pulses,1100.0,300.0
Gujarat,DANG,1999,Kharif,Ragi,10000.0,11100.0
Gujarat,DANG,1999,Kharif,Rice,13100.0,13000.0
Gujarat,DANG,1999,Kharif,Small millets,5200.0,1300.0
Gujarat,DANG,1999,Kharif,Urad,4100.0,4000.0
Gujarat,DANG,1999,Rabi,Gram,800.0,400.0
Gujarat,DANG,1999,Rabi,Other  Rabi pulses,100.0,0.0
Gujarat,DANG,1999,Rabi,Wheat,200.0,500.0
Gujarat,DANG,1999,Summer,Groundnut,200.0,400.0
Gujarat,DANG,1999,Whole Year,Onion,100.0,1600.0
Gujarat,DANG,2000,Kharif,Arhar/Tur,3200.0,1100.0
Gujarat,DANG,2000,Kharif,Groundnut,4100.0,1500.0
Gujarat,DANG,2000,Kharif,Jowar,4200.0,4400.0
Gujarat,DANG,2000,Kharif,Maize,400.0,300.0
Gujarat,DANG,2000,Kharif,Other Cereals & Millets,5100.0,1300.0
Gujarat,DANG,2000,Kharif,Other Kharif pulses,700.0,200.0
Gujarat,DANG,2000,Kharif,Ragi,10300.0,7100.0
Gujarat,DANG,2000,Kharif,Rice,12400.0,8300.0
Gujarat,DANG,2000,Kharif,Small millets,5100.0,1300.0
Gujarat,DANG,2000,Kharif,Urad,4100.0,2400.0
Gujarat,DANG,2000,Rabi,Gram,300.0,200.0
